combo_id,hand,canonical,card1,card2,rank1,rank2,suit1,suit2,is_suited,is_pair,hand_type,combos_in_class,equity_vs_random_pct,win_rate_pct,tie_rate_pct,equity_vs_top10pct,equity_vs_top25pct,playability_score,tier,gto_open_action
487,Qs8d,Q8o,Qs,8d,Q,8,s,d,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
488,Qh8d,Q8o,Qh,8d,Q,8,h,d,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
489,Qc8d,Q8o,Qc,8d,Q,8,c,d,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
490,Qs8c,Q8o,Qs,8c,Q,8,s,c,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
491,Qh8c,Q8o,Qh,8c,Q,8,h,c,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
492,Qd8c,Q8o,Qd,8c,Q,8,d,c,0,0,offsuit,12,52.84,52.12,1.45,30.40,38.30,4.8,Tier 5 (Trash),Pure Fold
493,Jh9s,J9o,Jh,9s,J,9,h,s,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
494,Jd9s,J9o,Jd,9s,J,9,d,s,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
495,Jc9s,J9o,Jc,9s,J,9,c,s,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
496,Js9h,J9o,Js,9h,J,9,s,h,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
497,Jd9h,J9o,Jd,9h,J,9,d,h,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
498,Jc9h,J9o,Jc,9h,J,9,c,h,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
499,Js9d,J9o,Js,9d,J,9,s,d,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
500,Jh9d,J9o,Jh,9d,J,9,h,d,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
501,Jc9d,J9o,Jc,9d,J,9,c,d,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
502,Js9c,J9o,Js,9c,J,9,s,c,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
503,Jh9c,J9o,Jh,9c,J,9,h,c,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
504,Jd9c,J9o,Jd,9c,J,9,d,c,0,0,offsuit,12,52.83,52.10,1.45,31.90,39.80,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
505,Kh5s,K5o,Kh,5s,K,5,h,s,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
506,Kd5s,K5o,Kd,5s,K,5,d,s,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
507,Kc5s,K5o,Kc,5s,K,5,c,s,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
508,Ks5h,K5o,Ks,5h,K,5,s,h,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
509,Kd5h,K5o,Kd,5h,K,5,d,h,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
510,Kc5h,K5o,Kc,5h,K,5,c,h,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
511,Ks5d,K5o,Ks,5d,K,5,s,d,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
512,Kh5d,K5o,Kh,5d,K,5,h,d,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
513,Kc5d,K5o,Kc,5d,K,5,c,d,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
514,Ks5c,K5o,Ks,5c,K,5,s,c,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
515,Kh5c,K5o,Kh,5c,K,5,h,c,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
516,Kd5c,K5o,Kd,5c,K,5,d,c,0,0,offsuit,12,52.68,51.95,1.45,28.80,35.60,4.1,Tier 5 (Trash),Pure Fold
517,Ts8s,T8s,Ts,8s,T,8,s,s,1,0,suited,4,52.41,51.81,1.20,31.40,39.80,7.4,Tier 3 (Playable),Open (CO/BTN only)
518,Th8h,T8s,Th,8h,T,8,h,h,1,0,suited,4,52.41,51.81,1.20,31.40,39.80,7.4,Tier 3 (Playable),Open (CO/BTN only)
519,Td8d,T8s,Td,8d,T,8,d,d,1,0,suited,4,52.41,51.81,1.20,31.40,39.80,7.4,Tier 3 (Playable),Open (CO/BTN only)
520,Tc8c,T8s,Tc,8c,T,8,c,c,1,0,suited,4,52.41,51.81,1.20,31.40,39.80,7.4,Tier 3 (Playable),Open (CO/BTN only)
521,Qs5s,Q5s,Qs,5s,Q,5,s,s,1,0,suited,4,52.28,51.68,1.20,28.60,36.10,5.4,Tier 5 (Trash),Pure Fold
522,Qh5h,Q5s,Qh,5h,Q,5,h,h,1,0,suited,4,52.28,51.68,1.20,28.60,36.10,5.4,Tier 5 (Trash),Pure Fold
523,Qd5d,Q5s,Qd,5d,Q,5,d,d,1,0,suited,4,52.28,51.68,1.20,28.60,36.10,5.4,Tier 5 (Trash),Pure Fold
524,Qc5c,Q5s,Qc,5c,Q,5,c,c,1,0,suited,4,52.28,51.68,1.20,28.60,36.10,5.4,Tier 5 (Trash),Pure Fold
525,9s8s,98s,9s,8s,9,8,s,s,1,0,suited,4,51.98,51.38,1.20,32.50,41.00,8.0,Tier 3 (Playable),Open (MP/CO/BTN)
526,9h8h,98s,9h,8h,9,8,h,h,1,0,suited,4,51.98,51.38,1.20,32.50,41.00,8.0,Tier 3 (Playable),Open (MP/CO/BTN)
527,9d8d,98s,9d,8d,9,8,d,d,1,0,suited,4,51.98,51.38,1.20,32.50,41.00,8.0,Tier 3 (Playable),Open (MP/CO/BTN)
528,9c8c,98s,9c,8c,9,8,c,c,1,0,suited,4,51.98,51.38,1.20,32.50,41.00,8.0,Tier 3 (Playable),Open (MP/CO/BTN)
529,Js7s,J7s,Js,7s,J,7,s,s,1,0,suited,4,51.78,51.18,1.20,29.10,37.10,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
530,Jh7h,J7s,Jh,7h,J,7,h,h,1,0,suited,4,51.78,51.18,1.20,29.10,37.10,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
531,Jd7d,J7s,Jd,7d,J,7,d,d,1,0,suited,4,51.78,51.18,1.20,29.10,37.10,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
532,Jc7c,J7s,Jc,7c,J,7,c,c,1,0,suited,4,51.78,51.18,1.20,29.10,37.10,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
533,Th9s,T9o,Th,9s,T,9,h,s,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
534,Td9s,T9o,Td,9s,T,9,d,s,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
535,Tc9s,T9o,Tc,9s,T,9,c,s,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
536,Ts9h,T9o,Ts,9h,T,9,s,h,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
537,Td9h,T9o,Td,9h,T,9,d,h,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
538,Tc9h,T9o,Tc,9h,T,9,c,h,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
539,Ts9d,T9o,Ts,9d,T,9,s,d,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
540,Th9d,T9o,Th,9d,T,9,h,d,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
541,Tc9d,T9o,Tc,9d,T,9,c,d,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
542,Ts9c,T9o,Ts,9c,T,9,s,c,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
543,Th9c,T9o,Th,9c,T,9,h,c,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
544,Td9c,T9o,Td,9c,T,9,d,c,0,0,offsuit,12,51.52,50.80,1.45,30.30,38.90,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
545,Kh4s,K4o,Kh,4s,K,4,h,s,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
546,Kd4s,K4o,Kd,4s,K,4,d,s,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
547,Kc4s,K4o,Kc,4s,K,4,c,s,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
548,Ks4h,K4o,Ks,4h,K,4,s,h,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
549,Kd4h,K4o,Kd,4h,K,4,d,h,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
550,Kc4h,K4o,Kc,4h,K,4,c,h,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
551,Ks4d,K4o,Ks,4d,K,4,s,d,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
552,Kh4d,K4o,Kh,4d,K,4,h,d,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
553,Kc4d,K4o,Kc,4d,K,4,c,d,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
554,Ks4c,K4o,Ks,4c,K,4,s,c,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
555,Kh4c,K4o,Kh,4c,K,4,h,c,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
556,Kd4c,K4o,Kd,4c,K,4,d,c,0,0,offsuit,12,51.51,50.78,1.45,27.00,33.70,3.7,Tier 5 (Trash),Pure Fold
557,Qs4s,Q4s,Qs,4s,Q,4,s,s,1,0,suited,4,51.30,50.70,1.20,27.00,34.40,5.0,Tier 5 (Trash),Pure Fold
558,Qh4h,Q4s,Qh,4h,Q,4,h,h,1,0,suited,4,51.30,50.70,1.20,27.00,34.40,5.0,Tier 5 (Trash),Pure Fold
559,Qd4d,Q4s,Qd,4d,Q,4,d,d,1,0,suited,4,51.30,50.70,1.20,27.00,34.40,5.0,Tier 5 (Trash),Pure Fold
560,Qc4c,Q4s,Qc,4c,Q,4,c,c,1,0,suited,4,51.30,50.70,1.20,27.00,34.40,5.0,Tier 5 (Trash),Pure Fold
561,Qh7s,Q7o,Qh,7s,Q,7,h,s,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
562,Qd7s,Q7o,Qd,7s,Q,7,d,s,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
563,Qc7s,Q7o,Qc,7s,Q,7,c,s,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
564,Qs7h,Q7o,Qs,7h,Q,7,s,h,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
565,Qd7h,Q7o,Qd,7h,Q,7,d,h,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
566,Qc7h,Q7o,Qc,7h,Q,7,c,h,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
567,Qs7d,Q7o,Qs,7d,Q,7,s,d,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
568,Qh7d,Q7o,Qh,7d,Q,7,h,d,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
569,Qc7d,Q7o,Qc,7d,Q,7,c,d,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
570,Qs7c,Q7o,Qs,7c,Q,7,s,c,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
571,Qh7c,Q7o,Qh,7c,Q,7,h,c,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
572,Qd7c,Q7o,Qd,7c,Q,7,d,c,0,0,offsuit,12,51.08,50.35,1.45,27.50,35.20,4.2,Tier 5 (Trash),Pure Fold
573,Jh8s,J8o,Jh,8s,J,8,h,s,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
574,Jd8s,J8o,Jd,8s,J,8,d,s,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
575,Jc8s,J8o,Jc,8s,J,8,c,s,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
576,Js8h,J8o,Js,8h,J,8,s,h,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
577,Jd8h,J8o,Jd,8h,J,8,d,h,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
578,Jc8h,J8o,Jc,8h,J,8,c,h,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
579,Js8d,J8o,Js,8d,J,8,s,d,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
580,Jh8d,J8o,Jh,8d,J,8,h,d,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
581,Jc8d,J8o,Jc,8d,J,8,c,d,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
582,Js8c,J8o,Js,8c,J,8,s,c,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
583,Jh8c,J8o,Jh,8c,J,8,h,c,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
584,Jd8c,J8o,Jd,8c,J,8,d,c,0,0,offsuit,12,50.73,50.00,1.45,27.70,35.80,5.1,Tier 5 (Trash),Pure Fold
585,Kh3s,K3o,Kh,3s,K,3,h,s,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
586,Kd3s,K3o,Kd,3s,K,3,d,s,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
587,Kc3s,K3o,Kc,3s,K,3,c,s,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
588,Ks3h,K3o,Ks,3h,K,3,s,h,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
589,Kd3h,K3o,Kd,3h,K,3,d,h,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
590,Kc3h,K3o,Kc,3h,K,3,c,h,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
591,Ks3d,K3o,Ks,3d,K,3,s,d,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
592,Kh3d,K3o,Kh,3d,K,3,h,d,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
593,Kc3d,K3o,Kc,3d,K,3,c,d,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
594,Ks3c,K3o,Ks,3c,K,3,s,c,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
595,Kh3c,K3o,Kh,3c,K,3,h,c,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
596,Kd3c,K3o,Kd,3c,K,3,d,c,0,0,offsuit,12,50.47,49.74,1.45,25.30,32.00,3.4,Tier 5 (Trash),Pure Fold
597,Js6s,J6s,Js,6s,J,6,s,s,1,0,suited,4,50.40,49.80,1.20,26.80,34.80,5.6,Tier 5 (Trash),Pure Fold
598,Jh6h,J6s,Jh,6h,J,6,h,h,1,0,suited,4,50.40,49.80,1.20,26.80,34.80,5.6,Tier 5 (Trash),Pure Fold
599,Jd6d,J6s,Jd,6d,J,6,d,d,1,0,suited,4,50.40,49.80,1.20,26.80,34.80,5.6,Tier 5 (Trash),Pure Fold
600,Jc6c,J6s,Jc,6c,J,6,c,c,1,0,suited,4,50.40,49.80,1.20,26.80,34.80,5.6,Tier 5 (Trash),Pure Fold
601,Ts7s,T7s,Ts,7s,T,7,s,s,1,0,suited,4,50.38,49.78,1.20,27.60,36.20,6.7,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
602,Th7h,T7s,Th,7h,T,7,h,h,1,0,suited,4,50.38,49.78,1.20,27.60,36.20,6.7,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
603,Td7d,T7s,Td,7d,T,7,d,d,1,0,suited,4,50.38,49.78,1.20,27.60,36.20,6.7,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
604,Tc7c,T7s,Tc,7c,T,7,c,c,1,0,suited,4,50.38,49.78,1.20,27.60,36.20,6.7,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
605,2s2h,22,2s,2h,2,2,s,h,0,1,pair,6,50.33,49.91,0.85,29.80,36.30,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
606,2s2d,22,2s,2d,2,2,s,d,0,1,pair,6,50.33,49.91,0.85,29.80,36.30,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
607,2s2c,22,2s,2c,2,2,s,c,0,1,pair,6,50.33,49.91,0.85,29.80,36.30,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
608,2h2d,22,2h,2d,2,2,h,d,0,1,pair,6,50.33,49.91,0.85,29.80,36.30,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
609,2h2c,22,2h,2c,2,2,h,c,0,1,pair,6,50.33,49.91,0.85,29.80,36.30,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
610,2d2c,22,2d,2c,2,2,d,c,0,1,pair,6,50.33,49.91,0.85,29.80,36.30,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
611,Qs3s,Q3s,Qs,3s,Q,3,s,s,1,0,suited,4,50.18,49.58,1.20,25.30,32.60,4.6,Tier 5 (Trash),Pure Fold
612,Qh3h,Q3s,Qh,3h,Q,3,h,h,1,0,suited,4,50.18,49.58,1.20,25.30,32.60,4.6,Tier 5 (Trash),Pure Fold
613,Qd3d,Q3s,Qd,3d,Q,3,d,d,1,0,suited,4,50.18,49.58,1.20,25.30,32.60,4.6,Tier 5 (Trash),Pure Fold
614,Qc3c,Q3s,Qc,3c,Q,3,c,c,1,0,suited,4,50.18,49.58,1.20,25.30,32.60,4.6,Tier 5 (Trash),Pure Fold
615,Qh6s,Q6o,Qh,6s,Q,6,h,s,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
616,Qd6s,Q6o,Qd,6s,Q,6,d,s,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
617,Qc6s,Q6o,Qc,6s,Q,6,c,s,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
618,Qs6h,Q6o,Qs,6h,Q,6,s,h,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
619,Qd6h,Q6o,Qd,6h,Q,6,d,h,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
620,Qc6h,Q6o,Qc,6h,Q,6,c,h,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
621,Qs6d,Q6o,Qs,6d,Q,6,s,d,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
622,Qh6d,Q6o,Qh,6d,Q,6,h,d,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
623,Qc6d,Q6o,Qc,6d,Q,6,c,d,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
624,Qs6c,Q6o,Qs,6c,Q,6,s,c,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
625,Qh6c,Q6o,Qh,6c,Q,6,h,c,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
626,Qd6c,Q6o,Qd,6c,Q,6,d,c,0,0,offsuit,12,49.97,49.24,1.45,25.60,33.20,3.8,Tier 5 (Trash),Pure Fold
627,9s7s,97s,9s,7s,9,7,s,s,1,0,suited,4,49.88,49.28,1.20,28.50,37.30,7.2,Tier 3 (Playable),Open (CO/BTN only)
628,9h7h,97s,9h,7h,9,7,h,h,1,0,suited,4,49.88,49.28,1.20,28.50,37.30,7.2,Tier 3 (Playable),Open (CO/BTN only)
629,9d7d,97s,9d,7d,9,7,d,d,1,0,suited,4,49.88,49.28,1.20,28.50,37.30,7.2,Tier 3 (Playable),Open (CO/BTN only)
630,9c7c,97s,9c,7c,9,7,c,c,1,0,suited,4,49.88,49.28,1.20,28.50,37.30,7.2,Tier 3 (Playable),Open (CO/BTN only)
631,8s7s,87s,8s,7s,8,7,s,s,1,0,suited,4,49.77,49.17,1.20,29.80,38.60,7.9,Tier 3 (Playable),Open (MP/CO/BTN)
632,8h7h,87s,8h,7h,8,7,h,h,1,0,suited,4,49.77,49.17,1.20,29.80,38.60,7.9,Tier 3 (Playable),Open (MP/CO/BTN)
633,8d7d,87s,8d,7d,8,7,d,d,1,0,suited,4,49.77,49.17,1.20,29.80,38.60,7.9,Tier 3 (Playable),Open (MP/CO/BTN)
634,8c7c,87s,8c,7c,8,7,c,c,1,0,suited,4,49.77,49.17,1.20,29.80,38.60,7.9,Tier 3 (Playable),Open (MP/CO/BTN)
635,Th8s,T8o,Th,8s,T,8,h,s,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
636,Td8s,T8o,Td,8s,T,8,d,s,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
637,Tc8s,T8o,Tc,8s,T,8,c,s,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
638,Ts8h,T8o,Ts,8h,T,8,s,h,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
639,Td8h,T8o,Td,8h,T,8,d,h,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
640,Tc8h,T8o,Tc,8h,T,8,c,h,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
641,Ts8d,T8o,Ts,8d,T,8,s,d,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
642,Th8d,T8o,Th,8d,T,8,h,d,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
643,Tc8d,T8o,Tc,8d,T,8,c,d,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
644,Ts8c,T8o,Ts,8c,T,8,s,c,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
645,Th8c,T8o,Th,8c,T,8,h,c,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
646,Td8c,T8o,Td,8c,T,8,d,c,0,0,offsuit,12,49.39,48.66,1.45,26.30,35.10,5.5,Tier 5 (Trash),Pure Fold
647,Kh2s,K2o,Kh,2s,K,2,h,s,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
648,Kd2s,K2o,Kd,2s,K,2,d,s,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
649,Kc2s,K2o,Kc,2s,K,2,c,s,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
650,Ks2h,K2o,Ks,2h,K,2,s,h,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
651,Kd2h,K2o,Kd,2h,K,2,d,h,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
652,Kc2h,K2o,Kc,2h,K,2,c,h,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
653,Ks2d,K2o,Ks,2d,K,2,s,d,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
